"CAPITULO","NOMBRE_CAPITULO","COD_3","DESCRIPCION_COD_3","COD_4","DESCRIPCION_COD_4","CDM","DESCRIPCION_CDM","CE","DESCRIPCION_CE"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z22","Portador De Agente De Enfermedad Infecciosa","Z223","Portador de agentes de otras enfermedades bacterianas especificadas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z22","Portador De Agente De Enfermedad Infecciosa","Z224","Portador de agentes de enfermedades infecciosas con un modo de transmision predominantemente sexual",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z22","Portador De Agente De Enfermedad Infecciosa","Z225","Portador de hepatitis viral",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z22","Portador De Agente De Enfermedad Infecciosa","Z226","Portador del virus humano T-linfotropico tipo 1 [VHTL-1]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z22","Portador De Agente De Enfermedad Infecciosa","Z228","Portador de agentes de otras enfermedades infecciosas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z22","Portador De Agente De Enfermedad Infecciosa","Z229","Portador de  agente de enfermedad infecciosa no especificada",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z23","Necesidad De Inmunizacion Contra Enfermedad Bacteriana Unica","Z230","Necesidad de inmunizacion solo contra el colera",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z23","Necesidad De Inmunizacion Contra Enfermedad Bacteriana Unica","Z231","Necesidad de inmunizacion solo contra la tifoidea-paratifoidea [TAB]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z23","Necesidad De Inmunizacion Contra Enfermedad Bacteriana Unica","Z232","Necesidad de inmunizacion contra la tuberculosis [BCG]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z23","Necesidad De Inmunizacion Contra Enfermedad Bacteriana Unica","Z233","Necesidad de inmunizacion contra la peste",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z23","Necesidad De Inmunizacion Contra Enfermedad Bacteriana Unica","Z234","Necesidad de inmunizacion contra la tularemia",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z23","Necesidad De Inmunizacion Contra Enfermedad Bacteriana Unica","Z235","Necesidad de inmunizacion solo contra el tetanos",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z23","Necesidad De Inmunizacion Contra Enfermedad Bacteriana Unica","Z236","Necesidad de inmunizacion solo contra la difteria",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z23","Necesidad De Inmunizacion Contra Enfermedad Bacteriana Unica","Z237","Necesidad de inmunizacion solo contra la tos ferina",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z23","Necesidad De Inmunizacion Contra Enfermedad Bacteriana Unica","Z238","Necesidad de inmunizacion solo contra otra enfermedad bacteriana",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z24","Necesidad De Inmunizacion Contra Ciertas Enfermedades Virales","Z240","Necesidad de inmunizacion contra la poliomielitis",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z24","Necesidad De Inmunizacion Contra Ciertas Enfermedades Virales","Z241","Necesidad de inmunizacion contra la encefalitis viral transmitida por artropodos",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z24","Necesidad De Inmunizacion Contra Ciertas Enfermedades Virales","Z242","Necesidad de inmunizacion contra la rabia",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z24","Necesidad De Inmunizacion Contra Ciertas Enfermedades Virales","Z243","Necesidad de inmunizacion contra la fiebre amarilla",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z24","Necesidad De Inmunizacion Contra Ciertas Enfermedades Virales","Z244","Necesidad de inmunizacion solo contra el sarampion",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z24","Necesidad De Inmunizacion Contra Ciertas Enfermedades Virales","Z245","Necesidad de inmunizacion solo contra la rubeola",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z24","Necesidad De Inmunizacion Contra Ciertas Enfermedades Virales","Z246","Necesidad de inmunizacion contra la hepatitis viral",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z25","Necesidad De Inmunizacion Contra Otras Enfermedades Virales Unicas","Z250","Necesidad de inmunizacion solo contra la parotiditis",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z25","Necesidad De Inmunizacion Contra Otras Enfermedades Virales Unicas","Z251","Necesidad de inmunizacion contra la influenza [gripe]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","I","Infecciosas"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z25","Necesidad De Inmunizacion Contra Otras Enfermedades Virales Unicas","Z258","Necesidad de inmunizacion contra otras enfermedades virales unicas especificadas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z26","Necesidad De Inmunizacion Contra Otras Enfermedades Infecciosas Unicas","Z260","Necesidad de inmunizacion contra la leishmaniasis",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z26","Necesidad De Inmunizacion Contra Otras Enfermedades Infecciosas Unicas","Z268","Necesidad de inmunizacion contra otras enfermedades infecciosas unicas especificadas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z26","Necesidad De Inmunizacion Contra Otras Enfermedades Infecciosas Unicas","Z269","Necesidad de inmunizacion contra enfermedad infecciosa no especificada",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z27","Necesidad De Inmunizacion Contra Combinaciones De Enfermedades Infecciosas","Z270","Necesidad de inmunizacion contra el colera y la tifoidea-paratifoidea [colera + TAB]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z27","Necesidad De Inmunizacion Contra Combinaciones De Enfermedades Infecciosas","Z271","Necesidad de inmunizacion contra difteria-pertussis-tetanos combinados [DPT]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z27","Necesidad De Inmunizacion Contra Combinaciones De Enfermedades Infecciosas","Z272","Necesidad de inmunizacion contra difteria-pertussis-tetanos y tifoidea-paratifoidea [DPT + TAB]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z27","Necesidad De Inmunizacion Contra Combinaciones De Enfermedades Infecciosas","Z273","Necesidad de inmunizacion contra difteria-pertussis-tetanos y poliomielitis [DPT + polio]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z27","Necesidad De Inmunizacion Contra Combinaciones De Enfermedades Infecciosas","Z274","Necesidad de inmunizacion contra sarampion-parotiditis-rubeola- [SPR] [MMR]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z27","Necesidad De Inmunizacion Contra Combinaciones De Enfermedades Infecciosas","Z278","Necesidad de inmunizacion contra otras combinaciones de enfermedades infecciosas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z27","Necesidad De Inmunizacion Contra Combinaciones De Enfermedades Infecciosas","Z279","Necesidad de inmunizacion contra combinaciones no especificadas de enfermedades infecciosas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z28","Inmunizacion No Realizada","Z280","Inmunizacion no realizada por contraindicacion",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z28","Inmunizacion No Realizada","Z281","Inmunizacion no realizada por decision del paciente  por motivos de creencia o presion de grupo",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
